model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Adam?,prompt12,dialog0352,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt12,dialog0353,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt12,dialog0354,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt12,dialog0355,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt12,dialog0356,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt12,dialog0357,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt12,dialog0358,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt12,dialog0359,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt12,dialog0360,28.6,37.2,32.1,39.2,50.0,26.2,15.9,30.4,11.7,3.7
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt15,dialog0421,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt15,dialog0422,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt15,dialog0423,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt15,dialog0424,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt15,dialog0425,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt15,dialog0426,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt15,dialog0427,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt15,dialog0428,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt15,dialog0429,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt15,dialog0430,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt15,dialog0431,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt15,dialog0432,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt15,dialog0433,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt15,dialog0434,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt15,dialog0435,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое autograd?,prompt15,dialog0436,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt15,dialog0437,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Keras?,prompt15,dialog0438,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt15,dialog0439,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое SGD?,prompt15,dialog0440,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt15,dialog0441,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Adam?,prompt15,dialog0442,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt15,dialog0443,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt15,dialog0444,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt15,dialog0445,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt15,dialog0446,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt15,dialog0447,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt15,dialog0448,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt15,dialog0449,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt15,dialog0450,28.2,32.8,40.3,38.8,50.0,33.4,17.0,29.4,12.9,3.6
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt10,dialog0271,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt10,dialog0272,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt10,dialog0273,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt10,dialog0274,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt10,dialog0275,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt10,dialog0276,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt10,dialog0277,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt10,dialog0278,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt10,dialog0279,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt10,dialog0280,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt10,dialog0281,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt10,dialog0282,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt10,dialog0283,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt10,dialog0284,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt10,dialog0285,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое autograd?,prompt10,dialog0286,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt10,dialog0287,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Keras?,prompt10,dialog0288,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt10,dialog0289,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое SGD?,prompt10,dialog0290,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt10,dialog0291,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Adam?,prompt10,dialog0292,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt10,dialog0293,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt10,dialog0294,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt10,dialog0295,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt10,dialog0296,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt10,dialog0297,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt10,dialog0298,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt10,dialog0299,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt10,dialog0300,27.1,35.1,37.4,39.2,50.0,30.6,16.1,24.8,10.4,9.2
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt9,dialog0241,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt9,dialog0242,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt9,dialog0243,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt9,dialog0244,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt9,dialog0245,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt9,dialog0246,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt9,dialog0247,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt9,dialog0248,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt9,dialog0249,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt9,dialog0250,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt9,dialog0251,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt9,dialog0252,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt9,dialog0253,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt9,dialog0254,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt9,dialog0255,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое autograd?,prompt9,dialog0256,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt9,dialog0257,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Keras?,prompt9,dialog0258,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt9,dialog0259,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое SGD?,prompt9,dialog0260,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt9,dialog0261,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Adam?,prompt9,dialog0262,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt9,dialog0263,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt9,dialog0264,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt9,dialog0265,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt9,dialog0266,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt9,dialog0267,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt9,dialog0268,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt9,dialog0269,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt9,dialog0270,31.3,35.8,37.6,38.8,50.0,32.9,11.6,33.1,13.2,5.3
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt7,dialog0181,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt7,dialog0182,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt7,dialog0183,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt7,dialog0184,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt7,dialog0185,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt7,dialog0186,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt7,dialog0187,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt7,dialog0188,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt7,dialog0189,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt7,dialog0190,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt7,dialog0191,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt7,dialog0192,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt7,dialog0193,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt7,dialog0194,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt7,dialog0195,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое autograd?,prompt7,dialog0196,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt7,dialog0197,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Keras?,prompt7,dialog0198,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое over-fitting?,prompt7,dialog0199,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое SGD?,prompt7,dialog0200,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt7,dialog0201,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое Adam?,prompt7,dialog0202,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое learning rate?,prompt7,dialog0203,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt7,dialog0204,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,Что такое RMSProp?,prompt7,dialog0205,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt7,dialog0206,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt7,dialog0207,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt7,dialog0208,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt7,dialog0209,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt7,dialog0210,30.2,38.0,38.0,37.3,50.0,30.9,18.7,27.3,9.4,3.9
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt6,dialog0151,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt6,dialog0152,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt6,dialog0153,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt6,dialog0154,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt6,dialog0155,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt6,dialog0156,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt6,dialog0157,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt6,dialog0158,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
llama3.2,1.0B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt6,dialog0159,26.5,31.2,35.5,39.2,50.0,33.1,14.5,28.8,11.1,6.8
