model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как вычислить вероятность класса в Naive Bayes?,prompt6,dialog0157,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое расстояние Чебышёва?,prompt6,dialog0158,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как классифицировать письмо как спам в Naive Bayes?,prompt6,dialog0159,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем разница между k-NN и взвешенным k-NN?,prompt6,dialog0160,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Вычисли вероятность спама для слова 'приз' из примера.,prompt6,dialog0161,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt6,dialog0162,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В примере с погодой, вычисли F(да) для теста.",prompt6,dialog0163,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt6,dialog0164,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В спам-примере, вычисли P(win|спам) с Laplace.",prompt6,dialog0165,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое autograd?,prompt6,dialog0166,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое TensorFlow?,prompt6,dialog0167,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Keras?,prompt6,dialog0168,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое over-fitting?,prompt6,dialog0169,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое SGD?,prompt6,dialog0170,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Momentum в оптимизации?,prompt6,dialog0171,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Adam?,prompt6,dialog0172,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое learning rate?,prompt6,dialog0173,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое метод Ньютона?,prompt6,dialog0174,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое RMSProp?,prompt6,dialog0175,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt6,dialog0176,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt6,dialog0177,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt6,dialog0178,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt6,dialog0179,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt6,dialog0180,42.3,51.2,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое метод k-ближайших соседей?,prompt1,dialog0001,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как выбрать количество соседей k в k-NN?,prompt1,dialog0002,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое евклидова метрика?,prompt1,dialog0003,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем суть наивного байесовского классификатора?,prompt1,dialog0004,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как работает сглаживание по Лапласу?,prompt1,dialog0005,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое манхэттенское расстояние?,prompt1,dialog0006,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как вычислить вероятность класса в Naive Bayes?,prompt1,dialog0007,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое расстояние Чебышёва?,prompt1,dialog0008,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как классифицировать письмо как спам в Naive Bayes?,prompt1,dialog0009,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем разница между k-NN и взвешенным k-NN?,prompt1,dialog0010,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Вычисли вероятность спама для слова 'приз' из примера.,prompt1,dialog0011,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt1,dialog0012,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В примере с погодой, вычисли F(да) для теста.",prompt1,dialog0013,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt1,dialog0014,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В спам-примере, вычисли P(win|спам) с Laplace.",prompt1,dialog0015,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое autograd?,prompt1,dialog0016,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое TensorFlow?,prompt1,dialog0017,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Keras?,prompt1,dialog0018,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое over-fitting?,prompt1,dialog0019,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое SGD?,prompt1,dialog0020,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Momentum в оптимизации?,prompt1,dialog0021,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Adam?,prompt1,dialog0022,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое learning rate?,prompt1,dialog0023,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое метод Ньютона?,prompt1,dialog0024,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое RMSProp?,prompt1,dialog0025,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt1,dialog0026,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt1,dialog0027,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt1,dialog0028,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt1,dialog0029,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt1,dialog0030,44.0,45.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое метод k-ближайших соседей?,prompt8,dialog0211,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как выбрать количество соседей k в k-NN?,prompt8,dialog0212,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое евклидова метрика?,prompt8,dialog0213,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем суть наивного байесовского классификатора?,prompt8,dialog0214,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как работает сглаживание по Лапласу?,prompt8,dialog0215,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое манхэттенское расстояние?,prompt8,dialog0216,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как вычислить вероятность класса в Naive Bayes?,prompt8,dialog0217,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое расстояние Чебышёва?,prompt8,dialog0218,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как классифицировать письмо как спам в Naive Bayes?,prompt8,dialog0219,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем разница между k-NN и взвешенным k-NN?,prompt8,dialog0220,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Вычисли вероятность спама для слова 'приз' из примера.,prompt8,dialog0221,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt8,dialog0222,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В примере с погодой, вычисли F(да) для теста.",prompt8,dialog0223,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt8,dialog0224,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В спам-примере, вычисли P(win|спам) с Laplace.",prompt8,dialog0225,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое autograd?,prompt8,dialog0226,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое TensorFlow?,prompt8,dialog0227,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Keras?,prompt8,dialog0228,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое over-fitting?,prompt8,dialog0229,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое SGD?,prompt8,dialog0230,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Momentum в оптимизации?,prompt8,dialog0231,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Adam?,prompt8,dialog0232,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое learning rate?,prompt8,dialog0233,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое метод Ньютона?,prompt8,dialog0234,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое RMSProp?,prompt8,dialog0235,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt8,dialog0236,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt8,dialog0237,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt8,dialog0238,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt8,dialog0239,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt8,dialog0240,45.3,57.9,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое метод k-ближайших соседей?,prompt11,dialog0301,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как выбрать количество соседей k в k-NN?,prompt11,dialog0302,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое евклидова метрика?,prompt11,dialog0303,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем суть наивного байесовского классификатора?,prompt11,dialog0304,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как работает сглаживание по Лапласу?,prompt11,dialog0305,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое манхэттенское расстояние?,prompt11,dialog0306,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как вычислить вероятность класса в Naive Bayes?,prompt11,dialog0307,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое расстояние Чебышёва?,prompt11,dialog0308,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Как классифицировать письмо как спам в Naive Bayes?,prompt11,dialog0309,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),В чем разница между k-NN и взвешенным k-NN?,prompt11,dialog0310,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),Вычисли вероятность спама для слова 'приз' из примера.,prompt11,dialog0311,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt11,dialog0312,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В примере с погодой, вычисли F(да) для теста.",prompt11,dialog0313,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt11,dialog0314,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес (2),"В спам-примере, вычисли P(win|спам) с Laplace.",prompt11,dialog0315,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое autograd?,prompt11,dialog0316,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое TensorFlow?,prompt11,dialog0317,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Keras?,prompt11,dialog0318,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое over-fitting?,prompt11,dialog0319,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое SGD?,prompt11,dialog0320,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Momentum в оптимизации?,prompt11,dialog0321,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое Adam?,prompt11,dialog0322,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое learning rate?,prompt11,dialog0323,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое метод Ньютона?,prompt11,dialog0324,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),Что такое RMSProp?,prompt11,dialog0325,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt11,dialog0326,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt11,dialog0327,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt11,dialog0328,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt11,dialog0329,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma3,4.3B,3. Инструменты обучения НС (2),"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt11,dialog0330,53.0,53.3,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое метод k-ближайших соседей?,prompt14,dialog0841,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Как выбрать количество соседей k в k-NN?,prompt14,dialog0842,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое евклидова метрика?,prompt14,dialog0843,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),В чем суть наивного байесовского классификатора?,prompt14,dialog0844,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Как работает сглаживание по Лапласу?,prompt14,dialog0845,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое манхэттенское расстояние?,prompt14,dialog0846,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Как вычислить вероятность класса в Naive Bayes?,prompt14,dialog0847,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Что такое расстояние Чебышёва?,prompt14,dialog0848,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Как классифицировать письмо как спам в Naive Bayes?,prompt14,dialog0849,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),В чем разница между k-NN и взвешенным k-NN?,prompt14,dialog0850,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),Вычисли вероятность спама для слова 'приз' из примера.,prompt14,dialog0851,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt14,dialog0852,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),"В примере с погодой, вычисли F(да) для теста.",prompt14,dialog0853,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt14,dialog0854,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес (2),"В спам-примере, вычисли P(win|спам) с Laplace.",prompt14,dialog0855,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое autograd?,prompt14,dialog0856,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое TensorFlow?,prompt14,dialog0857,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое Keras?,prompt14,dialog0858,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое over-fitting?,prompt14,dialog0859,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое SGD?,prompt14,dialog0860,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое Momentum в оптимизации?,prompt14,dialog0861,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое Adam?,prompt14,dialog0862,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phi4-mini,3.8B,3. Инструменты обучения НС (2),Что такое learning rate?,prompt14,dialog0863,42.3,54.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
